locus_tag	GO_ID	type
BSU06510	GO:0006189	process
BSU06510	GO:0009152	process
BSU06510	GO:0006189	process
BSU06510	GO:0006164	process
BSU06510	GO:0006164	process
BSU06470	GO:0006189	process
BSU06470	GO:0006189	process
BSU06470	GO:0006189	process
BSU06470	GO:0006164	process
BSU06470	GO:0006164	process
BSU06470	GO:0006189	process
BSU06470	GO:0006164	process
BSU06470	GO:0006189	process
BSU06470	GO:0006189	process
BSU06470	GO:0006164	process
BSU06470	GO:0006164	process
BSU06470	GO:0006189	process
BSU06470	GO:0006164	process
BSU06470	GO:0006164	process
BSU00470	GO:0006355	process
BSU00470	GO:0006351	process
BSU00470	GO:0045892	process
BSU00470	GO:0045982	process
BSU00470	GO:0006355	process
BSU00470	GO:0006351	process
BSU00470	GO:0045982	process
BSU00470	GO:0045892	process
BSU00470	GO:0045892	process
BSU00470	GO:0045892	process
BSU00470	GO:0045982	process
BSU00470	GO:0006351	process
BSU00470	GO:0045982	process
BSU00470	GO:0006355	process
BSU00470	GO:0006355	process
BSU00470	GO:0045892	process
BSU00470	GO:0006351	process
BSU00470	GO:0045982	process
BSU00470	GO:0006355	process
BSU00470	GO:0006351	process
BSU06460	GO:0006164	process
BSU06460	GO:0006164	process
BSU06460	GO:0009152	process
BSU06460	GO:0006189	process
BSU06460	GO:0006164	process
BSU06460	GO:0009152	process
BSU06460	GO:0006189	process
BSU06460	GO:0006164	process
BSU06460	GO:0006189	process
BSU06460	GO:0009152	process
BSU06460	GO:0006189	process
BSU02230	GO:0006189	process
BSU02230	GO:0009152	process
BSU02230	GO:0009152	process
BSU02230	GO:0006164	process
BSU02230	GO:0006164	process
BSU02230	GO:0009152	process
BSU02230	GO:0006189	process
BSU02230	GO:0006164	process
BSU02230	GO:0009152	process
BSU02230	GO:0009152	process
BSU02230	GO:0006189	process
BSU02230	GO:0009152	process
BSU02230	GO:0006164	process
BSU02230	GO:0006189	process
BSU02230	GO:0006189	process
BSU02230	GO:0006164	process
BSU02230	GO:0006189	process
BSU02230	GO:0006164	process
BSU02230	GO:0009152	process
BSU02230	GO:0006189	process
BSU02230	GO:0006189	process
BSU02230	GO:0006164	process
BSU02230	GO:0006164	process
BSU02230	GO:0009152	process
BSU13110	GO:0006730	process
BSU13110	GO:0006730	process
BSU13110	GO:0009152	process
BSU13110	GO:0006164	process
BSU13110	GO:0006730	process
BSU13110	GO:0006164	process
BSU13110	GO:0006189	process
BSU13110	GO:0006164	process
BSU13110	GO:0006189	process
BSU13110	GO:0006164	process
BSU13110	GO:0009152	process
BSU13110	GO:0006730	process
BSU13110	GO:0009152	process
BSU13110	GO:0006189	process
BSU13110	GO:0006189	process
BSU13110	GO:0006164	process
BSU13110	GO:0009152	process
BSU13110	GO:0009152	process
BSU13110	GO:0006730	process
BSU13110	GO:0006730	process
BSU13110	GO:0006164	process
BSU13110	GO:0006189	process
BSU13110	GO:0006164	process
BSU13110	GO:0009152	process
BSU13110	GO:0006189	process
BSU13110	GO:0006730	process
BSU13110	GO:0006189	process
BSU13110	GO:0009152	process
BSU13110	GO:0006164	process
BSU13110	GO:0006730	process
BSU13110	GO:0006189	process
BSU03200	GO:0010133	process
BSU03200	GO:0006562	process
BSU03200	GO:0010133	process
BSU03200	GO:0006560	process
BSU03200	GO:0006562	process
BSU03200	GO:0006560	process
BSU03200	GO:0006562	process
BSU03210	GO:0006537	process
BSU03210	GO:0010133	process
BSU03210	GO:0010133	process
BSU32850	GO:0006560	process
BSU32850	GO:0006562	process
BSU32850	GO:0010133	process
BSU03220	GO:0006865	process
BSU03220	GO:0006811	process
BSU03220	GO:0015804	process
BSU03220	GO:0015807	process
BSU03220	GO:0055085	process
BSU03220	GO:0055085	process
BSU03220	GO:0015824	process
BSU03220	GO:0006811	process
BSU03220	GO:0006865	process
BSU03220	GO:0015804	process
BSU03220	GO:1905039	process
BSU03220	GO:0055085	process
BSU03220	GO:0006811	process
BSU03220	GO:0006811	process
BSU03220	GO:1905039	process
BSU03220	GO:0006814	process
BSU03220	GO:0055085	process
BSU03220	GO:0035524	process
BSU03220	GO:0006814	process
BSU03220	GO:0015804	process
BSU03220	GO:0015807	process
BSU03220	GO:0006865	process
BSU03220	GO:0035524	process
BSU03220	GO:0035524	process
BSU03220	GO:0015804	process
BSU03220	GO:0006814	process
BSU03220	GO:0055085	process
BSU03220	GO:0015824	process
BSU03220	GO:1905039	process
BSU03220	GO:0006865	process
BSU03220	GO:0006814	process
BSU03220	GO:0015807	process
BSU03220	GO:0015824	process
BSU03220	GO:0055085	process
BSU03220	GO:0015824	process
BSU03220	GO:1905039	process
BSU03220	GO:0006811	process
BSU03220	GO:0006865	process
BSU03220	GO:0015804	process
BSU03220	GO:1905039	process
BSU03220	GO:0006811	process
BSU03220	GO:0015824	process
BSU03220	GO:0006814	process
BSU03220	GO:1905039	process
BSU03220	GO:0015807	process
BSU03220	GO:0055085	process
BSU03220	GO:0015807	process
BSU03220	GO:0035524	process
BSU03220	GO:0035524	process
BSU03220	GO:0006814	process
BSU03220	GO:0015804	process
BSU03220	GO:0015824	process
BSU03220	GO:0015824	process
BSU03220	GO:0015807	process
BSU03230	GO:0006351	process
BSU03230	GO:0045893	process
BSU29180	GO:0006950	process
BSU29180	GO:0006950	process
BSU29180	GO:0006096	process
BSU29180	GO:0006096	process
BSU29180	GO:0006950	process
BSU29180	GO:0006096	process
BSU29180	GO:0006096	process
BSU29180	GO:0006096	process
BSU29180	GO:0006096	process
BSU29180	GO:0006950	process
BSU29180	GO:0006096	process
BSU29180	GO:0006950	process
BSU15510	GO:0006207	process
BSU15510	GO:0006221	process
BSU15510	GO:0006221	process
BSU15510	GO:0044205	process
BSU15510	GO:0044205	process
BSU15510	GO:0006207	process
BSU15510	GO:0006207	process
BSU15510	GO:0006526	process
BSU15510	GO:0006526	process
BSU15510	GO:0006541	process
BSU15510	GO:0006541	process
BSU15510	GO:0008652	process
BSU15510	GO:0006541	process
BSU15510	GO:0006221	process
BSU15510	GO:0006526	process
BSU15510	GO:0008652	process
BSU15510	GO:0044205	process
BSU15510	GO:0006526	process
BSU15520	GO:0006541	process
BSU15520	GO:0044205	process
BSU15520	GO:0006221	process
BSU15520	GO:0006526	process
BSU15520	GO:0008652	process
BSU15490	GO:0006520	process
BSU15490	GO:0009220	process
BSU15490	GO:0009220	process
BSU15490	GO:0006520	process
BSU15490	GO:0044205	process
BSU15490	GO:0006207	process
BSU15490	GO:0006221	process
BSU15490	GO:0006207	process
BSU15490	GO:0044205	process
BSU15490	GO:0006520	process
BSU15490	GO:0006207	process
BSU15490	GO:0006221	process
BSU15490	GO:0006221	process
BSU15490	GO:0006221	process
BSU15490	GO:0009220	process
BSU15490	GO:0009220	process
BSU15490	GO:0044205	process
BSU15490	GO:0009220	process
BSU15490	GO:0044205	process
BSU15490	GO:0006207	process
BSU15490	GO:0044205	process
BSU15490	GO:0006520	process
BSU15490	GO:0006520	process
BSU15490	GO:0044205	process
BSU15490	GO:0006207	process
BSU15490	GO:0006207	process
BSU15490	GO:0044205	process
BSU15490	GO:0006221	process
BSU15490	GO:0006207	process
BSU15490	GO:0006520	process
BSU15490	GO:0006221	process
BSU15490	GO:0006520	process
BSU15490	GO:0009220	process
BSU15490	GO:0006221	process
BSU15500	GO:0006145	process
BSU15500	GO:0006221	process
BSU15500	GO:0044205	process
BSU15500	GO:0006145	process
BSU15500	GO:0006221	process
BSU15500	GO:0044205	process
BSU15500	GO:0044205	process
BSU15500	GO:0006221	process
BSU15500	GO:0044205	process
BSU15500	GO:0006221	process
BSU15500	GO:0006145	process
BSU15500	GO:0006221	process
BSU15500	GO:0006145	process
BSU15500	GO:0044205	process
BSU15500	GO:0044205	process
BSU15500	GO:0006145	process
BSU15500	GO:0006221	process
BSU15500	GO:0006221	process
BSU15500	GO:0044205	process
BSU15500	GO:0006145	process
BSU15540	GO:0006207	process
BSU15540	GO:0006222	process
BSU15540	GO:0006221	process
BSU15540	GO:0006207	process
BSU15540	GO:0006221	process
BSU15540	GO:0006207	process
BSU15540	GO:0006207	process
BSU15540	GO:0006222	process
BSU15540	GO:0006221	process
BSU15540	GO:0044205	process
BSU15540	GO:0006222	process
BSU15540	GO:0006207	process
BSU15540	GO:0006207	process
BSU15540	GO:0006221	process
BSU15540	GO:0006221	process
BSU15540	GO:0044205	process
BSU15540	GO:0006222	process
BSU15540	GO:0006207	process
BSU15540	GO:0006222	process
BSU15540	GO:0006221	process
BSU15540	GO:0006222	process
BSU15540	GO:0044205	process
BSU15540	GO:0006222	process
BSU15540	GO:0044205	process
BSU15540	GO:0044205	process
BSU15540	GO:0044205	process
BSU15540	GO:0006221	process
BSU15540	GO:0006221	process
BSU15540	GO:0006207	process
BSU15540	GO:0006207	process
BSU15540	GO:0044205	process
BSU15540	GO:0006222	process
BSU15540	GO:0044205	process
BSU15560	GO:0006222	process
BSU15560	GO:0019856	process
BSU15560	GO:0006221	process
BSU15560	GO:0019856	process
BSU15560	GO:0019856	process
BSU15560	GO:0044205	process
BSU15560	GO:0019856	process
BSU15560	GO:0044205	process
BSU15560	GO:0006221	process
BSU15560	GO:0019856	process
BSU15560	GO:0006222	process
BSU15560	GO:0044205	process
BSU15560	GO:0019856	process
BSU15560	GO:0006222	process
BSU15560	GO:0044205	process
BSU15560	GO:0006222	process
BSU15560	GO:0006221	process
BSU15560	GO:0044205	process
BSU15560	GO:0044205	process
BSU15560	GO:0006221	process
BSU15560	GO:0006221	process
BSU15560	GO:0006221	process
BSU15560	GO:0006222	process
BSU15560	GO:0019856	process
BSU15560	GO:0006222	process
BSU15560	GO:0044205	process
BSU15560	GO:0006222	process
BSU15560	GO:0044205	process
BSU15560	GO:0044205	process
BSU15560	GO:0019856	process
BSU15560	GO:0006221	process
BSU15560	GO:0006222	process
BSU15560	GO:0006221	process
BSU15560	GO:0006221	process
BSU15550	GO:0006221	process
BSU15550	GO:0044205	process
BSU15550	GO:0006221	process
BSU15550	GO:0006207	process
BSU15550	GO:0006221	process
BSU15550	GO:0006207	process
BSU15550	GO:0044205	process
BSU15550	GO:0006221	process
BSU15550	GO:0044205	process
BSU15550	GO:0044205	process
BSU15550	GO:0044205	process
BSU15550	GO:0006207	process
BSU15550	GO:0006207	process
BSU15550	GO:0006207	process
BSU15550	GO:0006207	process
BSU15550	GO:0006221	process
BSU15550	GO:0044205	process
BSU15550	GO:0006221	process
BSU15550	GO:0006207	process
BSU37150	GO:0044210	process
BSU37150	GO:0006221	process
BSU37150	GO:0044210	process
BSU37150	GO:0006221	process
BSU37150	GO:0044210	process
BSU37150	GO:0019856	process
BSU37150	GO:0006221	process
BSU37150	GO:0044210	process
BSU37150	GO:0006221	process
BSU37150	GO:0019856	process
BSU37150	GO:0006241	process
BSU37150	GO:0019856	process
BSU37150	GO:0006241	process
BSU37150	GO:0044210	process
BSU37150	GO:0006241	process
BSU37150	GO:0044210	process
BSU37150	GO:0006241	process
BSU37150	GO:0019856	process
BSU37150	GO:0019856	process
BSU37150	GO:0006221	process
BSU37150	GO:0006241	process
BSU37150	GO:0006221	process
BSU37150	GO:0006241	process
BSU37150	GO:0006241	process
BSU16510	GO:0046940	process
BSU16510	GO:0044210	process
BSU16510	GO:0044210	process
BSU16510	GO:0046940	process
BSU16510	GO:0046940	process
BSU16510	GO:0006221	process
BSU16510	GO:0006221	process
BSU16510	GO:0006221	process
BSU16510	GO:0046940	process
BSU16510	GO:0006225	process
BSU16510	GO:0006225	process
BSU16510	GO:0006221	process
BSU16510	GO:0044210	process
BSU16510	GO:0044210	process
BSU16510	GO:0046940	process
BSU16510	GO:0006225	process
BSU15530	GO:0006221	process
BSU15530	GO:0044205	process
BSU15530	GO:0006221	process
BSU15530	GO:0044205	process
BSU15530	GO:0006221	process
BSU15530	GO:0044205	process
BSU15530	GO:0044205	process
BSU15530	GO:0006221	process
BSU15530	GO:0006221	process
BSU15530	GO:0044205	process
BSU15530	GO:0044205	process
BSU15530	GO:0044205	process
BSU15530	GO:0006221	process
BSU15530	GO:0006221	process
BSU15480	GO:0042906	process
BSU15480	GO:0055085	process
BSU15480	GO:0042906	process
BSU15480	GO:0042906	process
BSU15480	GO:0098721	process
BSU15480	GO:0055085	process
BSU15480	GO:0055085	process
BSU15480	GO:0055085	process
BSU15470	GO:0006351	process
BSU15470	GO:0006353	process
BSU15470	GO:0006351	process
BSU15470	GO:0006351	process
BSU15470	GO:0006353	process
BSU15470	GO:0006353	process
BSU15470	GO:0006351	process
BSU15470	GO:0006353	process
BSU22550	GO:0022904	process
BSU22550	GO:0022904	process
BSU22550	GO:0022904	process
BSU22550	GO:0022904	process
BSU38170	GO:1902600	process
BSU38170	GO:1902600	process
BSU38170	GO:0022900	process
BSU38170	GO:0055085	process
BSU38170	GO:0055085	process
BSU38170	GO:1902600	process
BSU38170	GO:0042773	process
BSU38170	GO:0022904	process
BSU38170	GO:0022900	process
BSU38170	GO:0022904	process
BSU38170	GO:0042773	process
BSU38170	GO:0042773	process
BSU38170	GO:0022904	process
BSU38170	GO:0022900	process
BSU38170	GO:0055085	process
BSU38170	GO:0022900	process
BSU38170	GO:0055085	process
BSU38170	GO:0022904	process
BSU38170	GO:0042773	process
BSU38170	GO:1902600	process
BSU38160	GO:0022904	process
BSU38160	GO:0022904	process
BSU38160	GO:0042773	process
BSU38160	GO:0006811	process
BSU38160	GO:0006119	process
BSU38160	GO:0006811	process
BSU38160	GO:0022904	process
BSU38160	GO:0009060	process
BSU38160	GO:0006119	process
BSU38160	GO:0009060	process
BSU38160	GO:0009060	process
BSU38160	GO:0015990	process
BSU38160	GO:0022904	process
BSU38160	GO:0006811	process
BSU38160	GO:0009060	process
BSU38160	GO:0022904	process
BSU38160	GO:1902600	process
BSU38160	GO:1902600	process
BSU38160	GO:1902600	process
BSU38160	GO:0006811	process
BSU38160	GO:0009060	process
BSU38160	GO:0006119	process
BSU38160	GO:1902600	process
BSU38160	GO:0006119	process
BSU38160	GO:0015990	process
BSU38160	GO:0015990	process
BSU38150	GO:0042773	process
BSU38150	GO:1902600	process
BSU38150	GO:0019646	process
BSU38150	GO:0019646	process
BSU38150	GO:0042773	process
BSU38150	GO:0022904	process
BSU38150	GO:0042773	process
BSU38150	GO:0019646	process
BSU38150	GO:1902600	process
BSU38150	GO:1902600	process
BSU38150	GO:0022904	process
BSU38150	GO:0022904	process
BSU38150	GO:0042773	process
BSU38150	GO:0042773	process
BSU38150	GO:0009060	process
BSU38150	GO:0009060	process
BSU38150	GO:1902600	process
BSU38150	GO:0009060	process
BSU38150	GO:0019646	process
BSU38150	GO:0022904	process
BSU38140	GO:0019646	process
BSU38140	GO:0042773	process
BSU38140	GO:0015990	process
BSU38140	GO:0015990	process
BSU38140	GO:0015990	process
BSU38140	GO:0019646	process
BSU38140	GO:0042773	process
BSU38140	GO:0042773	process
BSU38140	GO:0015990	process
BSU38140	GO:0042773	process
BSU38140	GO:0042773	process
BSU38140	GO:0019646	process
BSU38140	GO:0019646	process
BSU38140	GO:0042773	process
BSU27720	GO:0006400	process
BSU27720	GO:0008616	process
BSU27720	GO:0002099	process
BSU27720	GO:0006400	process
BSU27720	GO:0008616	process
BSU27720	GO:0002099	process
BSU27720	GO:0006400	process
BSU27720	GO:0002099	process
BSU27720	GO:0006400	process
BSU27720	GO:0002099	process
BSU27720	GO:0006400	process
BSU27720	GO:0008616	process
BSU27720	GO:0002099	process
BSU27720	GO:0008616	process
BSU27720	GO:0008616	process
BSU27720	GO:0008616	process
BSU27720	GO:0006400	process
BSU13720	GO:0008616	process
BSU13720	GO:0008616	process
BSU13720	GO:0008616	process
BSU13720	GO:0008616	process
BSU13720	GO:0008616	process
BSU13720	GO:0008616	process
BSU13720	GO:0008616	process
BSU13720	GO:0008616	process
BSU13720	GO:0008616	process
BSU13730	GO:0008616	process
BSU13730	GO:0008616	process
BSU13730	GO:0008616	process
BSU13730	GO:0008616	process
BSU13730	GO:0008616	process
BSU13730	GO:0008616	process
BSU13740	GO:0008616	process
BSU13740	GO:0008616	process
BSU13740	GO:0008616	process
BSU13740	GO:0008616	process
BSU13740	GO:0008616	process
BSU13740	GO:0008616	process
BSU13740	GO:0008616	process
BSU13740	GO:0008616	process
BSU13740	GO:0008616	process
BSU13750	GO:0008616	process
BSU13750	GO:0008616	process
BSU13750	GO:0006400	process
BSU13750	GO:0006400	process
BSU13750	GO:0006400	process
BSU13750	GO:0006400	process
BSU13750	GO:0008616	process
BSU13750	GO:0008616	process
BSU13750	GO:0008616	process
BSU08910	GO:0008033	process
BSU08910	GO:0008033	process
BSU08910	GO:0008616	process
BSU08910	GO:0006400	process
BSU08910	GO:0006400	process
BSU08910	GO:0008033	process
BSU08910	GO:0006400	process
BSU08910	GO:0008033	process
BSU08910	GO:0008033	process
BSU08910	GO:0006400	process
BSU08910	GO:0006400	process
BSU08910	GO:0008033	process
BSU08910	GO:0008033	process
BSU08910	GO:0008616	process
BSU08910	GO:0008616	process
BSU08910	GO:0008616	process
BSU08910	GO:0008616	process
BSU08910	GO:0006400	process
BSU08910	GO:0008616	process
BSU08910	GO:0008616	process
BSU08910	GO:0008616	process
BSU08910	GO:0006400	process
BSU37030	GO:0006355	process
BSU37030	GO:0030261	process
BSU37030	GO:0030261	process
BSU37030	GO:0007059	process
BSU37030	GO:0006355	process
BSU37030	GO:0030435	process
BSU37030	GO:0006355	process
BSU37030	GO:0051301	process
BSU37030	GO:0008356	process
BSU37030	GO:0006355	process
BSU37030	GO:0007059	process
BSU37030	GO:0006355	process
BSU37030	GO:0008356	process
BSU37030	GO:0030435	process
BSU37030	GO:0030261	process
BSU37030	GO:0008356	process
BSU37030	GO:0008356	process
BSU37030	GO:0051301	process
BSU37030	GO:0051301	process
BSU37030	GO:0030435	process
BSU37030	GO:0051301	process
BSU37030	GO:0051301	process
BSU37030	GO:0030435	process
BSU37030	GO:0007059	process
BSU37030	GO:0008356	process
BSU37030	GO:0030435	process
BSU37030	GO:0007059	process
BSU37030	GO:0030261	process
BSU37030	GO:0008356	process
BSU37030	GO:0007059	process
BSU37030	GO:0007059	process
BSU37030	GO:0006355	process
BSU37030	GO:0030435	process
BSU37030	GO:0030261	process
BSU37030	GO:0030261	process
BSU37030	GO:0006355	process
BSU37030	GO:0051301	process
BSU28390	GO:0008360	process
BSU28390	GO:0009252	process
BSU28390	GO:0009252	process
BSU28390	GO:0009252	process
BSU28390	GO:0071555	process
BSU28390	GO:0008360	process
BSU28390	GO:0071555	process
BSU28390	GO:0008360	process
BSU28390	GO:0008360	process
BSU28390	GO:0008360	process
BSU28390	GO:0008360	process
BSU28390	GO:0071555	process
BSU28390	GO:0009252	process
BSU28390	GO:0009252	process
BSU28390	GO:0071555	process
BSU28390	GO:0071555	process
BSU28390	GO:0071555	process
BSU28390	GO:0071555	process
BSU28390	GO:0008360	process
BSU28390	GO:0009252	process
BSU28390	GO:0009252	process
BSU28390	GO:0071555	process
BSU28390	GO:0008360	process
BSU28390	GO:0009252	process
BSU28390	GO:0009252	process
BSU34430	GO:0030435	process
BSU00870	GO:0006281	process
BSU00870	GO:0000725	process
BSU00870	GO:0000725	process
BSU00870	GO:0006281	process
BSU00870	GO:0000725	process
BSU00870	GO:0006974	process
BSU00870	GO:0006281	process
BSU00870	GO:0000725	process
BSU00870	GO:0006974	process
BSU00870	GO:0006974	process
BSU00870	GO:0000725	process
BSU00870	GO:0000725	process
BSU00870	GO:0006281	process
BSU00870	GO:0006974	process
BSU00870	GO:0006281	process
BSU00870	GO:0006974	process
BSU28040	GO:0006508	process
BSU28040	GO:0006508	process
BSU28040	GO:0006508	process
BSU12430	GO:0030435	process
BSU36690	GO:0030435	process
BSU03770	GO:0030420	process
BSU25830	GO:0030435	process
BSU37460	GO:0030420	process
BSU40300	GO:0030968	process
BSU40300	GO:0035269	process
BSU06830	GO:0030435	process
BSU06830	GO:0030420	process
BSU02820	GO:0030435	process
BSU18910	GO:0030420	process
BSU27530	GO:0006281	process
BSU27530	GO:0000731	process
BSU27530	GO:0006310	process
BSU27530	GO:0006310	process
BSU27530	GO:0006261	process
BSU27530	GO:0006281	process
BSU27530	GO:0000731	process
BSU27530	GO:0006261	process
